,create_Date,last_update, Price ,sales,app_name,Created_by, usd , total , inr-tot ,
1042,16-May-16, 16 May 16, $19 ,18,Color Sense - Find the Odd Color,avansaber, $66.00 , $342.00 ," ? 22,572.00 ",
1043,13-May-16, 25 May 18, $39 ,85,Chatty | iOS Universal Public Chat App Template (Swift),cubycode, $66.00 ," $3,315.00 "," ? 2,18,790.00 ",
1044,13-May-16, 3 May 18, $14 ,46,EstateCore ( Real Estate Finder : Home Finder : Housing Agency iOS Application with Swift),Panacea-Soft, $66.00 , $644.00 ," ? 42,504.00 ",
1045,12-May-16, 12 May 16, $13 ,21,fighter boy- Only Buildbox Game Template,BuildboxStore, $66.00 , $273.00 ," ? 18,018.00 ",
1046,10-May-16, 10 May 16, $24 ,7,UpDown - iOS - Android - iAP + ADMOB + Leaderboards,OdiGames, $66.00 , $168.00 ," ? 11,088.00 ",
1047,10-May-16, 10 May 16, $35 ,17,iBudget - iOS 8/9 Universal App Template (Swift),stevk, $66.00 , $595.00 ," ? 39,270.00 ",
1048,10-May-16, 10 May 16, $13 ,2,Run Ball,VladLikov, $66.00 , $26.00 ," ? 1,716.00 ",
1049,10-May-16, 10 May 16, $17 ,6,Fortin Wordpress Application IOS,mayuri2411, $66.00 , $102.00 ," ? 6,732.00 ",
1050,08-May-16, 8 May 16, $13 ,14,flappy switch - Buildbox Game Template,BuildboxStore, $66.00 , $182.00 ," ? 12,012.00 ",
1051,08-May-16, 8 May 16, $25 ,3,Arrows,WhaleGames, $66.00 , $75.00 ," ? 4,950.00 ",
1052,08-May-16, 8 May 16, $15 ,4,YMNote - Note App iOS 9.3 Swift 2.2 ,Maybe1, $66.00 , $60.00 ," ? 3,960.00 ",
1053,06-May-16, 2 Jan 18, $29 ,13,Speed Ball - iOS - Android - iAP + ADMOB + Leaderboards,OdiGames, $66.00 , $377.00 ," ? 24,882.00 ",
1054,06-May-16, 8 May 16, $30 ,14,More Steps (+ Ads),WhaleGames, $66.00 , $420.00 ," ? 27,720.00 ",
1055,06-May-16, 25 May 18, $39 ,95,StoresAround | iOS Universal Store Finder App Template (Swift),cubycode, $66.00 ," $3,705.00 "," ? 2,44,530.00 ",
1056,06-May-16, 6 May 16, $14 ,15,BounceBall ,GohanLee, $66.00 , $210.00 ," ? 13,860.00 ",
1057,05-May-16, 5 May 16, $25 ,4,Crazy Pixel 2,WhaleGames, $66.00 , $100.00 ," ? 6,600.00 ",
1058,04-May-16, 9 Mar 17, $14 ,10,Circle Around + BuildBox Template,Dulisa1, $66.00 , $140.00 ," ? 9,240.00 ",
1059,04-May-16, 4 May 16, $12 ,3,Radios TV  - Streaming Radios for Apple TV,pm_mons2522, $66.00 , $36.00 ," ? 2,376.00 ",
1060,04-May-16, 14 Nov 16, $14 ,31,Events,, $66.00 , $434.00 ," ? 28,644.00 ",
1061,03-May-16, 3 May 16, $33 ,6,Global - radio, podcast - for Apple Tv, $66.00 , $198.00 ," ? 13,068.00 ",
1062,03-May-16, 24 May 16, $25 ,120,Church App - Full iOS App,RockStar_Media, $66.00 ," $3,000.00 "," ? 1,98,000.00 ",
1063,02-May-16, 2 Jan 18, $28 ,31,Jetpack Run - iOS - Android - iAP + ADMOB + Leaderboards,OdiGames, $66.00 , $868.00 ," ? 57,288.00 ",
1064,29-Apr-16, 29 Apr 16, $49 ,9,Planet (Ball) Breaker,WhartonApps, $66.00 , $441.00 ," ? 29,106.00 ",
1065,26-Apr-16, 10 Apr 18, $31 ,48,SwiftSnap - iOS iPhone Overlays on Photos App Template (Swift),cubycode, $66.00 ," $1,488.00 "," ? 98,208.00 ",
1066,26-Apr-16, 16 Jan 18, $20 ,32,Multi Purpose Recipe Template for iOS,ExpressTemplate, $66.00 , $640.00 ," ? 42,240.00 ",
1067,25-Apr-16, 2 Jan 18, $23 ,10,Rocket Drop iOS - iAP + ADMOB + Leaderboards,OdiGames, $66.00 , $230.00 ," ? 15,180.00 ",
1068,22-Apr-16, 26 Apr 16, $49 ,24,Move the Walls iOS,WhartonApps, $66.00 ," $1,176.00 "," ? 77,616.00 ",
1069,22-Apr-16, 22 Jan 18, $30 ,114,Store Finder IOS Full Application - Swift 4,FreakTemplate, $66.00 ," $3,420.00 "," ? 2,25,720.00 ",
1070,22-Apr-16, 22 Apr 16, $22 ,6,Insta Sync Catalogue Utility App using CouchDB,thecodefactory, $66.00 , $132.00 ," ? 8,712.00 ",
1071,21-Apr-16, 21 Apr 16, $13 ,24,Hell Escaping - AdMob,leaderboard, $66.00 , $312.00 ," ? 20,592.00 ",
1072,21-Apr-16, 28 Apr 16, $13 ,4,Boxes Jump! - Admob + Multiple Characters + more!,Super_Studios, $66.00 , $52.00 ," ? 3,432.00 ",
1073,19-Apr-16, 9 Mar 17, $14 ,1,Falling Tumble + Multiple Character,Dulisa1, $66.00 , $14.00 , ? 924.00 ,
1074,19-Apr-16, 9 Mar 17, $14 ,2,Bouncy Jump,Dulisa1, $66.00 , $28.00 ," ? 1,848.00 ",
1075,19-Apr-16, 19 Apr 16, $24 ,9,Recordio (Swift 2.0,, $66.00 , $216.00 ," ? 14,256.00 ",
1076,19-Apr-16, 19 Apr 16, $16 ,35,Jungle Adventures - AdMob ads+ Splash Screen and more!,Super_Studios, $66.00 , $560.00 ," ? 36,960.00 ",
1077,19-Apr-16, 20 Apr 16, $13 ,4,Alienblast IOS Game Template,etamity, $66.00 , $52.00 ," ? 3,432.00 ",
1078,18-Apr-16, 18 Apr 16, $25 ,6,Ballons,WhaleGames, $66.00 , $150.00 ," ? 9,900.00 ",
1079,18-Apr-16, 30 Jan 19, $25 ,49,Wordzy | iOS Universal Multi-Language Word Game Template  (Swift),cubycode, $66.00 ," $1,225.00 "," ? 80,850.00 ",
1080,18-Apr-16, 11 Apr 18, $29 ,164,Global - radio, podcast + backend (Swift3), $66.00 ," $4,756.00 "," ? 3,13,896.00 ",
1081,18-Apr-16, 17 Apr 16, $49 ,11,Swift Builder Build Apps Fast,WhartonApps, $66.00 , $539.00 ," ? 35,574.00 ",
1082,13-Apr-16, 30 Nov 17, $18 ,13,Mini Car Racing iOS & Android universal! Ads & IAP included!,fifdee, $66.00 , $234.00 ," ? 15,444.00 ",
1083,13-Apr-16, 30 Nov 17, $18 ,4,Asteroids Rain iOS & Android universal! Ads & IAP included!,fifdee, $66.00 , $72.00 ," ? 4,752.00 ",
1084,13-Apr-16, 25 May 16, $79 ,17,Bubble Shooter ,GameLabs, $66.00 ," $1,343.00 "," ? 88,638.00 ",
1085,13-Apr-16, 13 Apr 16, $21 ,5,Zombie Killer Attack Multi Guns:For IOS Available,wasifgc, $66.00 , $105.00 ," ? 6,930.00 ",
1086,12-Apr-16, 26 May 16, $14 ,19,"Impossible Jump with Admob | Chartboost | Leaderboard and No Ads ""In App Purchase"" | IOS",GohanLee, $66.00 , $266.00 ," ? 17,556.00 ",
1087,11-Apr-16, 11 Apr 16, $12 ,13,Live TV For Apple TV,pm_mons2522, $66.00 , $156.00 ," ? 10,296.00 ",
1088,11-Apr-16, 11 Apr 16, $25 ,4,Tennis Break,WhaleGames, $66.00 , $100.00 ," ? 6,600.00 ",
1089,09-Apr-16, 9 Apr 16, $13 ,3,Kids Police - AdMob ads+ Splash Screen and more!,Super_Studios, $66.00 , $39.00 ," ? 2,574.00 ",
1090,08-Apr-16, 9 Apr 16, $25 ,13,Dip Pip (3D Touch Game),WhaleGames, $66.00 , $325.00 ," ? 21,450.00 ",
1091,07-Apr-16, 17 Apr 16, $16 ,13,Death Race - AdMob,in-app purchases, $66.00 , $208.00 ," ? 13,728.00 ",
1092,05-Apr-16, 5 Apr 16, $13 ,17,Fun Skate - Admob + Leaderboard  | IOS,Super_Studios, $66.00 , $221.00 ," ? 14,586.00 ",
1093,05-Apr-16, 27 Dec 17, $24 ,55,Dictionary Template for iOS,ExpressTemplate, $66.00 ," $1,320.00 "," ? 87,120.00 ",
1094,05-Apr-16, 30 Sep 16, $22 ,21,Photo Editor Template for iOS with PSD,ExpressTemplate, $66.00 , $462.00 ," ? 30,492.00 ",
1095,04-Apr-16, 4 Apr 16, $16 ,36,Live Now - Stream live video with youtube,nabiapp, $66.00 , $576.00 ," ? 38,016.00 ",
1096,03-Apr-16, 25 May 18, $29 ,23,InstaQuotes | iOS Universal Social Quotes App Template (Swift),cubycode, $66.00 , $667.00 ," ? 44,022.00 ",
1097,03-Apr-16, 3 Apr 16, $25 ,8,Half Color,WhaleGames, $66.00 , $200.00 ," ? 13,200.00 ",
1098,02-Apr-16, 9 Mar 17, $14 ,9,Scary Poo World 2 - Three World Gameplay + IAP,Dulisa1, $66.00 , $126.00 ," ? 8,316.00 ",
1099,01-Apr-16, 1 Apr 16, $15 ,12,IOS Qibla Direction (Objective C),babipinaz, $66.00 , $180.00 ," ? 11,880.00 ",
1100,29-Mar-16, 7 Jul 18, $29 ,132,CitiesDirectory(iOS Swift),Panacea-Soft, $66.00 ," $3,828.00 "," ? 2,52,648.00 ",
1101,24-Mar-16, 20 Jan 19, $29 ,53,EverNotes | iOS Universal Notetaking App Template (Swift),cubycode, $66.00 ," $1,537.00 "," ? 1,01,442.00 ",
1102,23-Mar-16, 2 Apr 16, $25 ,5,Double And Trouble,WhaleGames, $66.00 , $125.00 ," ? 8,250.00 ",
1103,23-Mar-16, 11 Apr 18, $20 ,23,Recordio (Swift4, iPhone X, $66.00 , $460.00 ," ? 30,360.00 ",
1104,22-Mar-16, 2 Apr 16, $25 ,3,Math Jump,WhaleGames, $66.00 , $75.00 ," ? 4,950.00 ",
1105,21-Mar-16, 30 Jul 18, $21 ,33,appyAuthor - iOS Reference App for Quotes, Books, $66.00 , $693.00 ," ? 45,738.00 ",
1106,19-Mar-16, 2 Apr 16, $25 ,4,Gate,WhaleGames, $66.00 , $100.00 ," ? 6,600.00 ",
1107,17-Mar-16, 5 Dec 18, $22 ,8,iOS Product Review,viaviwebtech, $66.00 , $176.00 ," ? 11,616.00 ",
1108,17-Mar-16, 22 Mar 16, $12 ,26,Kong Run - Admob + Leaderboard,KLdeveloper, $66.00 , $312.00 ," ? 20,592.00 ",
1109,17-Mar-16, 17 Mar 16, $12 ,6,Pit Jump - Admob+ Heyzap + Leaderboard,KLdeveloper, $66.00 , $72.00 ," ? 4,752.00 ",
1110,09-Mar-16, 30 Nov 17, $18 ,10,Bee Jump iOS & Android universal! Ads & IAP included!,fifdee, $66.00 , $180.00 ," ? 11,880.00 ",
1111,09-Mar-16, 18 Oct 16, $18 ,6,Follow The Flight,sysads, $66.00 , $108.00 ," ? 7,128.00 ",
1112,09-Mar-16, 9 Mar 16, $25 ,3,BRICKS,WhaleGames, $66.00 , $75.00 ," ? 4,950.00 ",
1113,09-Mar-16, 19 Mar 16, $16 ,6,Photo Scratch App,appzforest, $66.00 , $96.00 ," ? 6,336.00 ",
1114,09-Mar-16, 8 Mar 16, $29 ,6,Beetle Smasher Unity Game (AdMob, iOS 6.0+), $66.00 , $174.00 ," ? 11,484.00 ",
1115,07-Mar-16, 21 Jan 19, $22 ,93,iOS Wallpapers App (HD, 4K, $66.00 ," $2,046.00 "," ? 1,35,036.00 ",
1116,04-Mar-16, 18 Oct 16, $36 ,7,2 Templates Offers (Don't Get Popped & Color Switch - Infinity Climb),sysads, $66.00 , $252.00 ," ? 16,632.00 ",
1117,04-Mar-16, 4 Mar 16, $14 ,30,Color Switch 3D - Reskin Tamplet - Buildbox,Yakloft, $66.00 , $420.00 ," ? 27,720.00 ",
1118,04-Mar-16, 4 Mar 16, $14 ,14,The Line Zen + Admob + IAP + Leaderboard,Yakloft, $66.00 , $196.00 ," ? 12,936.00 ",
1119,03-Mar-16, 30 Nov 17, $18 ,27,Tower Build iOS & Android universal! Ads & IAP included!,fifdee, $66.00 , $486.00 ," ? 32,076.00 ",
1120,03-Mar-16, 3 Mar 16, $13 ,3,Artifex Profero - Motivational Quotes App UIKit/Swift,mihailt, $66.00 , $39.00 ," ? 2,574.00 ",
1121,02-Mar-16, 10 Apr 18, $24 ,29,TriviaX | iOS Universal Multi-language Quiz Game Template (Swift),cubycode, $66.00 , $696.00 ," ? 45,936.00 ",
1122,02-Mar-16, 2 Mar 16, $15 ,11,Pedometer,VladLikov, $66.00 , $165.00 ," ? 10,890.00 ",
1123,29-Feb-16, 29 Feb 16, $13 ,7,Shopping List,VladLikov, $66.00 , $91.00 ," ? 6,006.00 ",
1124,26-Feb-16, 7 Mar 16, $25 ,5,DUAL,WhaleGames, $66.00 , $125.00 ," ? 8,250.00 ",
1125,26-Feb-16, 7 Mar 16, $25 ,22,Jelly Tower,WhaleGames, $66.00 , $550.00 ," ? 36,300.00 ",
1126,26-Feb-16, 30 Nov 17, $18 ,10,Duet Spinning iOS & Android universal! Ads & IAP included!,fifdee, $66.00 , $180.00 ," ? 11,880.00 ",
1127,24-Feb-16, 24 Feb 16, $25 ,28,Fortin Quiz -Turned Based Accept/Decline Challenge - IOS,mayuri2411, $66.00 , $700.00 ," ? 46,200.00 ",
1128,24-Feb-16, 19 Feb 19, $19 ,593,Web2App for IOS - Quickest Feature-Rich IOS Webview,sherdleapps, $66.00 ," $11,267.00 "," ? 7,43,622.00 ",
1129,24-Feb-16, 7 Mar 16, $25 ,13,Perfect Box,WhaleGames, $66.00 , $325.00 ," ? 21,450.00 ",
1130,23-Feb-16, 7 Mar 16, $25 ,4,Super Taxi,WhaleGames, $66.00 , $100.00 ," ? 6,600.00 ",
1131,22-Feb-16, 19 Mar 16, $25 ,10,Vigilant Town,WhaleGames, $66.00 , $250.00 ," ? 16,500.00 ",
1132,22-Feb-16, 7 Mar 16, $25 ,7,Tree In Sky,WhaleGames, $66.00 , $175.00 ," ? 11,550.00 ",
1133,19-Feb-16, 23 Mar 17, $19 ,123,YoVideo - Social network of video (iOS),inspitheme, $66.00 ," $2,337.00 "," ? 1,54,242.00 ",
1134,18-Feb-16, 17 Feb 16, $15 ,13,Insta-PhotoSaver for iOS,hkjoker, $66.00 , $195.00 ," ? 12,870.00 ",
1135,18-Feb-16, 30 Nov 17, $18 ,13,Turbo Highway Racer iOS & Android universal! Ads & IAP included!,fifdee, $66.00 , $234.00 ," ? 15,444.00 ",
1136,16-Feb-16, 19 Feb 16, $13 ,17,Tap The Number IOS Game,bpolat1, $66.00 , $221.00 ," ? 14,586.00 ",
1137,16-Feb-16, 16 Feb 16, $14 ,8,Meteor Line iOS 9 SpriteKit,Maverics, $66.00 , $112.00 ," ? 7,392.00 ",
1138,16-Feb-16, 22 Feb 17, $19 ,9,Brain Teaser iOS Game,bpolat1, $66.00 , $171.00 ," ? 11,286.00 ",
1139,15-Feb-16, 15 Feb 16, $13 ,23,Crystallum - IOS 9 SpriteKit game with iAd/AdMob,mihailt, $66.00 , $299.00 ," ? 19,734.00 ",
1140,11-Feb-16, 4 Aug 16, $18 ,22,Don't Get Popped,sysads, $66.00 , $396.00 ," ? 26,136.00 ",
1141,10-Feb-16, 7 Mar 19, $18 ,68,Guess Quiz - iOS Swift App,rssyow, $66.00 ," $1,224.00 "," ? 80,784.00 ",
1142,10-Feb-16, 9 Mar 17, $14 ,25,Monster Truck  2 + 3 Stunt Track,Dulisa1, $66.00 , $350.00 ," ? 23,100.00 ",
1143,10-Feb-16, 7 Mar 16, $25 ,3,Twice,WhaleGames, $66.00 , $75.00 ," ? 4,950.00 ",
1144,10-Feb-16, 10 Dec 18, $24 ,53,iOS All In One Video,viaviwebtech, $66.00 ," $1,272.00 "," ? 83,952.00 ",
1145,08-Feb-16, 30 Nov 17, $18 ,13,Falling Ball iOS & Android universal! Ads & IAP included!,fifdee, $66.00 , $234.00 ," ? 15,444.00 ",
1146,05-Feb-16, 5 Feb 16, $14 ,8,LockPop - Swift 2 - SpriteKit Game for iOS9,, $66.00 , $112.00 ," ? 7,392.00 ",
1147,05-Feb-16, 5 Feb 16, $13 ,16,Picturae,mihailt, $66.00 , $208.00 ," ? 13,728.00 ",
1148,05-Feb-16, 5 Feb 16, $14 ,7,Rise Above,GameLabs, $66.00 , $98.00 ," ? 6,468.00 ",
1149,05-Feb-16, 28 Apr 16, $14 ,42,Color Swap 2.0 - iOS Template,gexgig, $66.00 , $588.00 ," ? 38,808.00 ",
1150,03-Feb-16, 4 Feb 16, $13 ,9,Stay In The White - Arcade IOS 9 SpriteKit Swift Game with iAd/adMob,mihailt, $66.00 , $117.00 ," ? 7,722.00 ",
1151,03-Feb-16, 3 Feb 16, $22 ,9,360 Degree Viewer Business Catalogue Mobile App ,thecodefactory, $66.00 , $198.00 ," ? 13,068.00 ",
1152,03-Feb-16, 18 Oct 16, $18 ,39,Infinity Climb - Color Switcher,sysads, $66.00 , $702.00 ," ? 46,332.00 ",
1153,01-Feb-16, 9 Mar 17, $14 ,6,Cowboys Vs Zombies - Reward Video Ads,Dulisa1, $66.00 , $84.00 ," ? 5,544.00 ",
1154,28-Jan-16, 17 Feb 17, $19 ,12,Finger Battle,bpolat1, $66.00 , $228.00 ," ? 15,048.00 ",
1155,28-Jan-16, 26 Jan 17, $20 ,22,YouTube Player for tvOS,bpolat1, $66.00 , $440.00 ," ? 29,040.00 ",
1156,28-Jan-16, 30 Nov 17, $18 ,30,Jetpack game iOS & Android universal! Ads & IAP included!,fifdee, $66.00 , $540.00 ," ? 35,640.00 ",
1157,27-Jan-16, 26 Jan 16, $14 ,5,Importer Utility App for Social media contact's and Holidays Obj-C,thecodefactory, $66.00 , $70.00 ," ? 4,620.00 ",
1158,27-Jan-16, 14 Mar 16, $25 ,13,Freeze!,WhaleGames, $66.00 , $325.00 ," ? 21,450.00 ",
1159,27-Jan-16, 7 Mar 19, $18 ,38,Quotes - iOS Swift App,rssyow, $66.00 , $684.00 ," ? 45,144.00 ",
1160,27-Jan-16, 26 Jan 16, $11 ,14,StripePay - iOS 9 - Swift 2 with Server Script,DA-3D, $66.00 , $154.00 ," ? 10,164.00 ",
1161,25-Jan-16, 25 Jan 16, $15 ,17,PDF Downloader & Reader,appzforest, $66.00 , $255.00 ," ? 16,830.00 ",
1162,25-Jan-16, 1 Feb 16, $13 ,19,Flips - Matching Game,DimonK, $66.00 , $247.00 ," ? 16,302.00 ",
1163,22-Jan-16, 7 Mar 16, $25 ,1,Danger Rodeo,WhaleGames, $66.00 , $25.00 ," ? 1,650.00 ",
1164,19-Jan-16, 25 Jan 16, $17 ,26,Simple PDF Reader,imransauna, $66.00 , $442.00 ," ? 29,172.00 ",
1165,19-Jan-16, 18 Jan 16, $15 ,8,Fb Video Downloader iPhone/ iPad,appzforest, $66.00 , $120.00 ," ? 7,920.00 ",
1166,19-Jan-16, 18 Jan 16, $13 ,11,Dog vis pacem,, $66.00 , $143.00 ," ? 9,438.00 ",
1167,17-Jan-16, 6 Sep 18, $33 ,123,Photofeed | iOS Universal Social Photo feeds App Template (Swift),cubycode, $66.00 ," $4,059.00 "," ? 2,67,894.00 ",
1168,17-Jan-16, 7 Mar 16, $25 ,22,Turn It!,WhaleGames, $66.00 , $550.00 ," ? 36,300.00 ",
1169,15-Jan-16, 23 Nov 17, $18 ,35,Flappy Clumsy Dragon iOS & Android universal! Ads & IAP included!,fifdee, $66.00 , $630.00 ," ? 41,580.00 ",
1170,15-Jan-16, 19 Jan 16, $15 ,15,Asteroid Blaster tvOS Apple TV Swift Game Template,GigoBytes, $66.00 , $225.00 ," ? 14,850.00 ",
1171,15-Jan-16, 28 Sep 16, $25 ,45,Gravity Run,WhaleGames, $66.00 ," $1,125.00 "," ? 74,250.00 ",
1172,15-Jan-16, 28 Jul 18, $29 ,75,Recipes | iOS Universal Social Recipes App Template (Swift),cubycode, $66.00 ," $2,175.00 "," ? 1,43,550.00 ",
1173,15-Jan-16, 15 Jan 16, $14 ,2,Zen-Balance 3D [Swift 2,, $66.00 , $28.00 ," ? 1,848.00 ",
1174,13-Jan-16, 16 Jan 18, $18 ,23,Top Ten - iOS Swift App,rssyow, $66.00 , $414.00 ," ? 27,324.00 ",
1175,12-Jan-16, 30 Nov 17, $18 ,6,Bouncing Ball iOS & Android universal! Ads & IAP included!,fifdee, $66.00 , $108.00 ," ? 7,128.00 ",
1176,12-Jan-16, 11 Jan 16, $13 ,9,Run Run Cat + Admob + Endless,Diamond_Gear, $66.00 , $117.00 ," ? 7,722.00 ",
1177,10-Jan-16, 12 Jan 16, $13 ,18,Serva me,, $66.00 , $234.00 ," ? 15,444.00 ",
1178,10-Jan-16, 29 Dec 17, $25 ,18,To Up,WhaleGames, $66.00 , $450.00 ," ? 29,700.00 ",
1179,10-Jan-16, 16 Jan 16, $14 ,2,Treble Hop,WeRplayProducts, $66.00 , $28.00 ," ? 1,848.00 ",
1180,07-Jan-16, 30 Nov 17, $18 ,24,Zombie Shooter iOS & Android universal! Ads included!,fifdee, $66.00 , $432.00 ," ? 28,512.00 ",
1181,06-Jan-16, 21 Jan 16, $14 ,23,Jet Ski Escape,WeRplayProducts, $66.00 , $322.00 ," ? 21,252.00 ",
1182,04-Jan-16, 4 Jan 16, $25 ,8,Tap Tap,WhaleGames, $66.00 , $200.00 ," ? 13,200.00 ",
1183,03-Jan-16, 16 Jan 18, $21 ,194,City Guide - iOS Swift App,rssyow, $66.00 ," $4,074.00 "," ? 2,68,884.00 ",
1184,03-Jan-16, 3 Jan 16, $13 ,3,Don't Stop the Fruits,WeRplayProducts, $66.00 , $39.00 ," ? 2,574.00 ",
1185,02-Jan-16, 5 Jan 16, $15 ,8,Space Rush,WeRplayProducts, $66.00 , $120.00 ," ? 7,920.00 ",
1186,02-Jan-16, 2 Jan 16, $13 ,6,Flying Santa Admob+Powerups+Endless,Diamond_Gear, $66.00 , $78.00 ," ? 5,148.00 ",
1187,02-Jan-16, 16 Jan 18, $19 ,24,Fisheye Camera iOS,rssyow, $66.00 , $456.00 ," ? 30,096.00 ",
1188,02-Jan-16, 9 Jan 16, $13 ,7,Reserare,mihailt, $66.00 , $91.00 ," ? 6,006.00 ",
1189,31-Dec-15, 16 May 16, $17 ,16,"Photo Mirror Effects	",appzforest, $64.00 , $272.00 ," ? 17,408.00 ",
1190,30-Dec-15, 30 Dec 16, $13 ,7,Candy Catch Template,WeRplayProducts, $64.00 , $91.00 ," ? 5,824.00 ",
1191,30-Dec-15, 30 Dec 16, $25 ,6,Tap Pong,WhaleGames, $64.00 , $150.00 ," ? 9,600.00 ",
1192,29-Dec-15, 4 Dec 16, $30 ,54,Food Delivery System for Restaurant with backend IOS Full Application,FreakTemplate, $64.00 ," $1,620.00 "," ? 1,03,680.00 ",
1193,29-Dec-15, 29 Dec 16, $13 ,1,Christmas Block it,WeRplayProducts, $64.00 , $13.00 , ? 832.00 ,
1194,29-Dec-15, 1 Jan 16, $13 ,14,Blocks In The Shadow - IOS 9 SpriteKit Swift Game,mihailt, $64.00 , $182.00 ," ? 11,648.00 ",
1195,26-Dec-15, 26 Dec 15, $34 ,10,True or False for iOS,arkayapps, $64.00 , $340.00 ," ? 21,760.00 ",
1196,25-Dec-15, 25 Dec 15, $50 ,7,Mini Games Collection,appmobix, $64.00 , $350.00 ," ? 22,400.00 ",
1197,24-Dec-15, 23 Dec 15, $25 ,19,Swipe Ball,WhaleGames, $64.00 , $475.00 ," ? 30,400.00 ",
1198,22-Dec-15, 5 Jan 16, $18 ,10,AnySaving,kPorscheAter, $64.00 , $180.00 ," ? 11,520.00 ",
1199,21-Dec-15, 21 Dec 15, $12 ,2,Umbrellas,appmobix, $64.00 , $24.00 ," ? 1,536.00 ",
1200,21-Dec-15, 21 Dec 15, $12 ,4,Little Fishies,appmobix, $64.00 , $48.00 ," ? 3,072.00 ",
1201,21-Dec-15, 21 Dec 15, $12 ,4,Space Shooter,appmobix, $64.00 , $48.00 ," ? 3,072.00 ",
1202,21-Dec-15, 21 Dec 15, $12 ,6,Fast Food,appmobix, $64.00 , $72.00 ," ? 4,608.00 ",
1203,21-Dec-15, 21 Dec 15, $25 ,13,4Sides,WhaleGames, $64.00 , $325.00 ," ? 20,800.00 ",
1204,21-Dec-15, 21 Dec 15, $13 ,4,Square Monster - AdMob - Applovin - Chartboost,Trowbatrr, $64.00 , $52.00 ," ? 3,328.00 ",
1205,20-Dec-15, 25 May 18, $39 ,82,Storyteller | iOS Universal Video Sharing App Template (Swift),cubycode, $64.00 ," $3,198.00 "," ? 2,04,672.00 ",
1206,19-Dec-15, 19 Dec 15, $14 ,22,Badlander - Admob + Revmob + Chartboost + Leader ,Get_App, $64.00 , $308.00 ," ? 19,712.00 ",
1207,19-Dec-15, 19 Dec 15, $16 ,2,Gravity Cube Jump+MultipleCharacter+InApp,skylab_tech, $64.00 , $32.00 ," ? 2,048.00 ",
1208,18-Dec-15, 18 Dec 15, $25 ,3,Jet Fly,WhaleGames, $64.00 , $75.00 ," ? 4,800.00 ",
1209,16-Dec-15, 1 May 16, $14 ,11,Jumping Box,GameLabs, $64.00 , $154.00 ," ? 9,856.00 ",
1210,16-Dec-15, 24 Dec 15, $18 ,8,Masonry,kPorscheAter, $64.00 , $144.00 ," ? 9,216.00 ",
1211,15-Dec-15, 14 Dec 15, $14 ,139,JetpackChallenge-iOS Game-SpriteKit/Swift2.1/iOS9+,emrekhan, $64.00 ," $1,946.00 "," ? 1,24,544.00 ",
1212,15-Dec-15, 14 Dec 15, $19 ,5,Memorable Quotes App With CMS - iOS,INVEDION, $64.00 , $95.00 ," ? 6,080.00 ",
1213,15-Dec-15, 14 Dec 15, $25 ,1,Mad Race,WhaleGames, $64.00 , $25.00 ," ? 1,600.00 ",
1214,12-Dec-15, 12 Dec 15, $13 ,6,Impossible Bounce,vietgameplay, $64.00 , $78.00 ," ? 4,992.00 ",
1215,10-Dec-15, 1 Feb 18, $20 ,88,iOS Mobile Shop with Push Notifications,dmbTeam, $64.00 ," $1,760.00 "," ? 1,12,640.00 ",
1216,10-Dec-15, 10 Dec 15, $14 ,8,My Kids Quiz Apple Tv Game With Monetize,Empire_Digital, $64.00 , $112.00 ," ? 7,168.00 ",
1217,09-Dec-15, 3 Dec 18, $22 ,11,iOS Movie Review App,viaviwebtech, $64.00 , $242.00 ," ? 15,488.00 ",
1218,07-Dec-15, 16 Jan 18, $21 ,84,Celebration Cards - iOS Swift App,rssyow, $64.00 ," $1,764.00 "," ? 1,12,896.00 ",
1219,05-Dec-15, 11 Sep 18, $30 ,105,7 Minute Workout IOS Full Application + WatchKit,FreakTemplate, $64.00 ," $3,150.00 "," ? 2,01,600.00 ",
1220,05-Dec-15, 5 Dec 15, $19 ,25,Read247 - social network of document (ios),inspitheme, $64.00 , $475.00 ," ? 30,400.00 ",
1221,05-Dec-15, 10 Apr 18, $25 ,48,Finder | iOS Universal Points of Interest App (Swift),cubycode, $64.00 ," $1,200.00 "," ? 76,800.00 ",
1222,05-Dec-15, 7 Dec 15, $14 ,10,Samurai Ninja Endless +InApp+Multiple Character,skylab_tech, $64.00 , $140.00 ," ? 8,960.00 ",
1223,02-Dec-15, 25 May 18, $39 ,47,Readit | iOS Universal Social News App Template (Swift),cubycode, $64.00 ," $1,833.00 "," ? 1,17,312.00 ",
1224,01-Dec-15, 5 Dec 15, $14 ,45,2Drivers-iOS Game-SpriteKit/Swift2.1-iOS8-iOS9+,emrekhan, $64.00 , $630.00 ," ? 40,320.00 ",
1225,28-Nov-15, 28 Nov 15, $25 ,44,Highway,WhaleGames, $64.00 ," $1,100.00 "," ? 70,400.00 ",
1226,27-Nov-15, 26 Nov 15, $25 ,9,Corners,WhaleGames, $64.00 , $225.00 ," ? 14,400.00 ",
1227,25-Nov-15, 10 Sep 18, $24 ,82,Event Finder Full iOS Application v1.5,MGAppcelerator, $64.00 ," $1,968.00 "," ? 1,25,952.00 ",
1228,24-Nov-15, 24 Nov 15, $25 ,3,Conveyor,WhaleGames, $64.00 , $75.00 ," ? 4,800.00 ",
